text,label
當然我的機子目前還沒有。,0
還有一點就是充電插口和HVI的高畫質介面是沒有蓋子，,2
這就有進灰塵的一個煩惱，,0
畢竟充電是天天要用的，,0
需要保養好點。,0
2.畫面顏色有點點偏色，,2
飽和度很高，,0
綠色會綠一些，,0
是因為有SONY自帶最佳化的原因。,0
3.電池無法更換，,2
如果出差什麼的，,0
要自配一個擴充套件移動電源。,0
4.IU介面雖然很美觀，,2
但是畢竟SONY的三鍵操作會與其它安卓有點點不同，,0
返回鍵在最左邊，,0
所以需要適應。,0
以上是本人的一點點觀點，,0
只代表個人看法，,0
希望對大家有所幫助，,0
當然也許各個地區的版本會有所差異，,0
懇請各位指正，,0
謝謝！！！,0
剛買兩天的iphone5，,0
試用感受，,0
順便給猶豫入手的朋友一個建議！,0
剛剛拿到手，,0
首先感覺是，,0
輕了很多，,0
手感也很好，,1
修長的身形，,1
很適合女生用。,0
用了兩天iphone5，,0
再回頭看看iphone4，,0
感覺有點肥胖了。,0
呵呵。,0
不過我覺得外形還是次要的，,0
我還是說說效能吧！,0
1、色彩：這個不得不說，,0
那個色彩，,1
真的很棒。,0
拍出的照片，,0
色彩還原度也很好。,1
而且拍照速度很快。,1
最為特色的就是全景拍攝的功能，,1
真的很棒，,0
很拍半個房間哦！,0
2、速度：不能不說，,0
iphone5的速度的確很快，,1
有遊戲的時候，,0
一點都不卡。,0
3、讓我驚奇的地方：首先是siri，,1
真的好神奇。,0
開車的時候，,0
啥都不用，,0
直接開啟siri，,0
說幾句話，,0
要打電話打電話。,0
要發信息發信息，,0
支援率我到目前為止發現正確率是98%。,0
然後是鎖屏狀態下可以直接拍照，,0
這樣遇到好的風景，,0
不需要開啟電話，開鎖，,0
再找到程式等等一系列的動作。,0
另外，,0
勿擾模式也很好，,1
很人性化。,0
個人熱點也很好，,1
可以讓手機變成熱點。,0
至於其他的passbook，,0
我個人認為，,0
還行。,0
4、最後說說大家討論最厲害的幾大缺點，,0
第一，漏光，,0
我是黑色的，,0
我沒有發現一點漏光現象。,0
第二，關於掉漆，,0
我當時買的時候，,0
也很擔心，,0
所以買回來，,0
立刻買了前後膜，,0
還買了超薄的套子。,0
但是上線兩頭還是沒有完全閉合，,0
用了兩天，,0
一點掉漆現象都沒有。,0
後來我還用指甲刻意的劃了劃四周，,0
個人感覺沒有網上說的那麼脆弱。,0
我想，,0
是不是每一個批次出來的機器不一樣。,0
我個人意見：,0
iphone5 買了絕對值。,0
不要再看網上那些對啊，,0
錯的評論。,0
路是自己走的，,0
相信自己的眼光。,0
入手N7108一個月，,0
以下是本人的一些感受，,0
供將要購買7108的基友參考：,0
1，當初為了可以上TD網路及移動3G，,0
選擇入手N7108，,0
結果發現非常的坑爹。,0
不能無線充電，,2
沒有FM模組。,2
雖然無線充電功能現在是一個雞肋，,0
顯擺多過實際用途，,0
但無故被閹割了還是很不爽。,0
當然，,0
免費500M的TD網路還是不錯的，,1
下載速度大概170-190K。,0
2，沒有谷歌服務框架。,2
不過後來裝了谷歌安裝器及電子市場之後還是解決了玩遊戲閃退的問題。,0
3，通話聲音實在太小。,2
話筒還可以，,0
聽筒實在不敢恭維，,2
在論壇有找到解決的方案，,0
但沒有嘗試，,0
不知道有沒有用。,0
4，WIFI連線不穩定，,2
偶爾會出現掉線的情況，,0
以前用IPHONE沒有試過這樣的情況。,0
而且斷開WIFI之後會重複那句令人很煩的話讓你確認是否使用移動資料連線，,0
設計的本意很好，,0
但是如果頻繁掉線，,0
頻繁提示，,0
會很煩，,0
不知道其他機型會不會有同樣的問題。,0
5，應用病毒廣告很多。,2
入手手機第一個星期就無辜被移動扣除遊戲費用5.99元，,0
雖然經過投訴之後移動答應返還話費，,0
但還是非常不爽。,0
不過不想因為流氓軟體或自己誤操作導致扣費的機友，,0
可以打電話給移動，,0
要求關閉手機夢網支付功能（不影響手機的正常使用，,0
包括一些自己定製的增值服務）,0
6，從HTC G6 到IPHONE4到IPHONE4S再到現在的N7108，,0
感覺IOS系統在流程性及安全性方面做得更好。,1
而N7108就更智慧，,0
S-PEN的好處相信不需要多說，,0
還是一些非常人性化的功能，,1
比如簡訊中拿起手機會撥打電話，,0
去外地旅遊，,0
收到漫遊訊號時，,0
會自動開啟漫遊模式，,0
出現雙時鐘......,0
分享iphone 5優缺點以及使用感受,0
優點：,0
iPhone5比4S還快很多。。,0
具體什麼跑分我是不知道，,0
我是從平時看彩信上發現的。,0
平時來一個彩信，,0
4S上我開啟得等幾秒，,0
iPhone5我直接就打開了。,0
另外一個就是滑動速度啊，,1
切換速度啊。,1
快了不少，,0
對了還有看影片的時候，,0
原來1080P的電影有時候會有點卡，,0
現在基本是沒有了。,0
安卓上分為雙核四核，,0
我覺得這個效能完全可以秒殺安卓的雙核和四核了。,0
蘋果手機其實賣的最好，,0
我個人覺得外觀是一個很重要的因素。,0
iPhone5也是一樣，,0
它確實很好看，,0
設計也很棒，,1
正面是4寸屏，,0
背面是雙層雙色差的設計，,0
邊框是鋁合金。,0
但相對之前的iPhone4/4S來說我感覺反而失去了點質感，,2
太輕了。,0
而且不得不說的是，,0
所謂iPhone5掉漆門還好我沒遇到萬幸下呵呵。,0
缺點：,0
iOS6取消了谷歌地圖，,0
用的是蘋果自己的地圖，,2
在地點上還挺詳細，,0
但是實際效果太差了！！,0
經常偏離玩漂移啊。。,0
我明明在KFC裡面，,0
能給我顯示到我在旁邊公園的水池裡，,0
擦！,0
建議大家換別的地圖。,0
另外一個就是iPhone5現在很多軟體還不相容，,2
不是說用不了。,0
而是說執行起來上下有黑邊，,0
漏空一部分。,0
（因為之前的解析度都是960x640，現在是1136x640） ,0
最後忘記說了，,0
iPhone手機是一直不支援手機當隨身碟的。。。,0
iPhone5也是一樣。。,0
總結：,0
首先是外觀啊，,1
然後是系統啊，,1
拍照啊等等。。,1
iPhone5延續了之前的風格，,0
該提升的地方都做了提升，,0
讓蘋果手機越來越完美，,0
它的應用程式，,1
流暢度和易用性真的是目前手機裡做的不錯的了。,0
可是也希望在材質和做工上能延續之前的風格，,0
別出現什麼掉漆等等。,0
 諾基亞Lumia 920搶先入手及使用一週感受！,0
1）機子比想象中的更大，,0
比想象中的更漂亮，,0
沒覺得有多重，,0
磨砂後背手感巨佳。,1
做工非常好，,1
正面光潔的玻璃，,1
側面泛著黑光的陶瓷按鍵，,1
背面鑲嵌在一片藍色中的鋯質鏡頭，,1
加上底部精細的透音孔，,1
組合在一起有很強的藝術品般的感染力。,0
沒發現機背能按凹的現象（強烈質疑有人能把它按凹，這得吃多少罐菠菜?!）,0
2）用習慣了ios，,0
第一次用WP系統，,0
估計要段時間才能熟練操作。,0
動態磁貼很有個性，,0
實驗室一幫傢伙圍過來，,0
"iPhone 4s, iPhone 5, Nexus 4, galaxy note 2往桌上一字鋪開，",0
920一看就是最扎眼的，,0
風格獨樹一幟。,0
3）相機確實很牛，,1
主要倒沒關注畫質，,0
攝相模式時手故意輕輕晃抖，,0
拍出的錄相能保持穩定不動，,0
但劇烈抖動時錄相也會抖。,0
4）螢幕用鑰匙尖就能操控自如，,1
設定為正常敏感度後仍覺得有點過於敏感，,0
手經常無意識碰到右下角開啟搜尋頁面…,0
5）研究了下網路，,0
在4G LET網與WiFi同時開啟時，,0
系統預設使用WiFi以節省流量。,0
半天不用鎖屏後WiFi會自動斷開，,0
但是如果在下載東西，,0
我拿下載地圖試的，,0
鎖屏後WiFi不會斷開。,0
6）諾基亞地圖確實不錯，,1
顯示精確到了我公寓的名字。,0
GPS導航具備我的gamin GPS的一切功能，,1
限速都有，,0
以後gamin也就開車專用了…,0
7）城市萬花筒很好玩很實用，,1
拿著手機對著一個方向，,0
就會在攝像鏡頭中立體浮現顯示那個方向存在的餐廳，,0
景點什麼的，,0
並標註了距離，,0
再點選就顯示詳細資訊，,0
客戶評級啥的，,0
可以直接導航。,0
在室內用這些資料懸浮在室內取景裡，,0
室外直接就懸浮顯示在建築上，,0
可以當測距儀用了… ,0
8）音樂播放比我的thinkpad T520音效更好，,1
開得巨響也沒有破音。   ,0
9）made in China(世界工場它想關門都難哇),0
10）不足：不停地玩，,0
電池耗電速度比ipad快。,2
作業系統複雜，,2
沒有ios傻瓜好用，,0
但是我能接受。,0
重力感應不能鎖屏，,0
不過玩一會就習慣了。,0
加入hotmail郵箱後所有聯絡人全自動新增到通訊錄中了，,0
其實我只想要帶電話號碼的通訊錄…,0
搞得通訊錄像MSN…不爽。,0
作業系統要適應一段時間。,0
等大家都入手了，,0
再一起交流學習。,0
之前預謀過iPhone5（怕掉漆，又不想要白的），,0
直到看到lumia920後激動的心就沒有停止跳動過…,0
無論它是諾基亞最後的背影，,0
還是歸來王者的前鋒，,0
它的歷史地位無可捍動。,0
譽滿天下謗滿天下，,0
這樣有紀念意義的話題手機，,0
不弄一個咋對得起大好人生哇…,0
HTC ONE X黑色入手！,0
使用感受與個人看法！,0
經不起四核誘惑！,0
1螢幕黃斑問題！,0
之前爆出過少許新聞。,0
當天我在蜂城社淘寶拍下的ONE X是亞太機子。,0
所以我最關係是不是PVT ,0
還有黃斑  ,0
很慶幸  ,0
我和朋友的螢幕都沒有出現黃斑，,1
所以大家不用糾結了，,0
不敢說其他版本如何 ,0
至少亞太我倆無問題 ,0
大家看圖可見。。,0
2耗電，,0
發熱現象！,0
我兄弟倆使用感受。 ,0
其實看到大家說發熱大，,0
我就不知怎麼個情況了，,0
因為發熱，,0
耗電，,0
多多少少跟ROM相關。,0
就我們而言吧，,0
今天充電上網，,0
聊QQ試玩遊戲 ,0
聽音樂 ,0
一直沒停過 ,0
最高的溫度也就達到溫熱，,0
比G14 比9100都低熱。。。,0
不信我也沒辦法，,0
因為T3把核心運用的非常合理。,0
耗電，,0
用起來耗電 ,0
待機相當省電，,0
8點充滿一半的時間玩上網QQ遊戲資訊電話到12點還有60%，,0
也觀察了待機，,1
確實完美！,0
s3螢幕發黃嗎！ ,0
 知道嗎？,0
我本是一個極其討厭黃螢幕的，,0
可是我對X大愛，,0
因為這個淡黃不像G14 ,0
很友好 ,0
很舒服 ,0
很華麗 ,0
HTCX的螢幕,1
自從我拿到機子第一眼,0
我就被征服了,0
就如大家所言 ,0
純黑 凸出 驚豔無比 ,0
總之我被征服了。,0
手機入手兩天感受,0
前日入手htcz710t(移動3g），,0
說點感受：,0
1.手機鈴聲小。（基本能夠忍受）,2
2.手機訊號從來沒有滿格，,2
有時出現無訊號。,0
3.容易發熱。,0
4.電池太X了，,2
在沒有怎麼玩的情況下基本一天一衝。,0
5.當然也有優點：清晰、照相還行、網速還可以。,1
5.當然也有優點：清晰、照相還行、網速還可以。,1
6.可能是巨集達公司知道其缺陷，,0
價格跌的較快。,2
7.總體來說：一般、有點小失望，,0
不建議擁有。,0
8.評論不是結論，僅供參考！,0
入手擼妹一個多禮拜了，,0
談談感受，,0
僅說一些不足,0
在iphone5和920之間猶豫了很久，,0
最後還是不跟風，,0
選擇了920，,0
說說真實感受，,0
優點很多，,0
很多帖子已有總結，,0
不再贅述；,0
僅談談缺點吧,0
目的只是希望諾基亞和windows系統能越來越好。,0
1、電池，,2
實在是太不經用了，,0
機子是好機子，,0
解析度很高，,1
操作很快很流暢，,1
但玩起遊戲來耗電實在太快了，,2
甚至又一次連著充電器玩遊戲，,0
電量居然是掉的。,0
看了關於釋放虛電的帖子，,0
也試了，,0
但不知為什麼每次更改地區重啟後電量顯示都是88%左右，,0
充了十幾次了，,0
還是這樣，,0
不知道各位機油有沒有遇到類似情況。,0
不過好在現在電池稍微耐用點，,0
正常使用一天是沒問題了，,0
但身邊若沒有電源，,0
2、發熱問題，,2
大型遊戲玩一會，,0
3、sim卡插槽上端及背面金屬logo下端和機身間縫隙過大。,2
還有機子邊緣的縫隙大，,0
容易進灰。,0
4、下了個捕魚的遊戲，,0
玩的時候手機會突然卡2秒鐘，,0
大約每十幾分鍾會出現一次吧，,0
不知道是機子問題還是遊戲問題。,0
5、通訊錄，,0
原來用的安卓手機存別人手機號的時候是預設的分項是“住宅電話”，,0
我也懶得改，,0
每次打電話發簡訊都沒問題。,0
現在用藍芽把那個通訊錄導過來後，,0
發現點選聯絡人沒有傳送簡訊選項了，,0
後來才發現是“住宅電話”選項的原因，,0
改成“手機”就可以正常發簡訊了。,0
現在通訊錄裡幾百個號碼都要一一修改回來，,0
覺得挺麻煩的。,0
 LT26i 入手一個多月以來的一些使用感受,0
作為一個SONY的鐵桿粉絲，,0
"為了""SONY""這個LOGO，",0
俺果斷入了白色LT 26i 一部。,0
用了有一個多月了寫點感受。,0
先說說優點：,0
1、外形太騷了，,1
回頭率高。,0
2、呼吸燈設計很不錯。,1
3、螢幕牛逼。,1
720P的螢幕+內建bravia引擎不是蓋的。,0
丟進去很多高畫質電影和演唱會，,0
畫質銳利，,1
色彩濃郁，,1
典型SONY的色彩風格。,0
以前覺得4S的螢幕已經碉堡了，,0
但是看慣了26i的螢幕，,0
已經無視4S了,0
4、處理器還算給力，,1
"遊戲裝了FIFA2012、real racing、 DH3、virtua tennis 、let's Glof3 、death rally,",0
遊戲流暢度和4S差不多。,1
1080P的高畫質，,0
時間進度條隨便拖不會卡。,0
5、塗層比想象中的好。,1
